,predict
1181,0.3689705627988661
1182,0.149966498079637
1183,-0.2087738006485705
1184,0.3730316143268356
1185,-0.3033972038870997
1186,-0.2253627858686667
1187,-0.2681088252180342
1188,-0.2948898033287986
1189,-0.2372963704934517
1190,-0.1690299764400987
1191,0.1089496441740339
1192,-0.3064170473249686
1193,-0.2965587582408188
1194,-0.2965587582408188
1195,-0.269179899737166
1196,-0.3042303674488648
1197,-0.3013846977997599
1198,-0.3421530335668575
1199,-0.2715758596633276
1200,-0.3422272500452817
1201,-0.3010124126309091
1202,-0.3041235846572744
1203,-0.3060281355725164
1204,-0.1867868367722548
1205,-0.1925647054473228
1206,-0.2712206282236292
1207,-0.2487406270989521
1208,-0.2371987802949587
1209,-0.2742466841178538
1210,0.1332715125367104
1211,0.1605939632367227
1212,-0.0412275882450484
1213,-0.2056631415021837
1214,0.4875994228463315
1215,-0.036068391917608
1216,-0.1594785485382016
1217,-0.1039114507044286
1218,-0.0284324600293911
1219,-0.0244872873414277
1220,-0.1639196873025793
1221,-0.1371960363545366
1222,-0.2594317255958157
1223,-0.229503712135367
1224,-0.3078466224274888
1225,-0.0474384097820729
1226,-0.3692504698743432
1227,-0.3509129291965945
1228,-0.3283355680383392
1229,0.071172648150794
1230,0.183947312101198
1231,-0.1069344763660336
1232,0.071172648150794
1233,0.093445590443851
1234,-0.0573564106949487
1235,-0.0206908390451571
1236,0.0788265866407601
1237,-0.1069344763660336
1238,-0.0382969673433689
1239,0.1073994056654629
1240,-0.0573564106949487
1241,-0.1069344763660336
1242,0.071172648150794
1243,-0.1069344763660336
1244,-0.0573564106949487
1245,-0.0573564106949487
1246,0.1818706984717283
1247,-0.0573564106949487
1248,-0.1069344763660336
1249,-0.0573564106949487
1250,-0.2389016458715485
1251,-0.3388388581084581
1252,-0.2954183361676695
1253,-0.3290436743869503
1254,-0.3275744951939413
1255,-0.2219195718995178
1256,-0.3038521566964772
1257,-0.2597488549768895
1258,0.1423172525022965
1259,-0.1560223750990116
1260,-0.1575170755664584
1261,0.2009808033830341
1262,-0.0442855093557153
1263,0.3594515488188409
1264,-0.1575476597305095
1265,-0.1575476597305095
1266,0.2633091584642971
1267,-0.0846701911455892
1268,0.1423172525022965
1269,-0.1575170755664584
1270,-0.0460918595059337
1271,0.4643300418159998
1272,-0.076268452152446
1273,-0.1583676275136821
1274,-0.1546233053946633
1275,0.2633091584642971
1276,0.133930446746861
1277,-0.1575170755664584
1278,-0.0831756789108039
1279,-0.3162568263201973
1280,-0.2446773123307065
1281,-0.3178751962301175
1282,-0.3137586761045822
1283,-0.222570382697624
1284,-0.3029291022872639
1285,-0.33842420845812
1286,-0.3194166148701624
1287,-0.2991353378552884
1288,-0.2949877334054617
1289,-0.2941571004363067
1290,-0.288890565709691
1291,-0.2133847755800087
1292,-0.2423402524351257
1293,0.0725139311774984
1294,0.6083666424277981
1295,0.592425616382032
1296,0.1883856116504904
1297,-0.0410429988138202
1298,-0.0783048118852019
1299,-0.2632703941077051
1300,-0.2265337956801812
1301,-0.3160389169239278
1302,-0.2763021743763528
1303,-0.2858148852315861
1304,-0.2314682482543429
1305,0.1260879338291562
1306,0.0290184642175591
1307,-0.0132719678009306
1308,0.1357905330000068
1309,3.4984077027787936
1310,-0.0798375639047589
1311,-0.0774233878570084
1312,0.1526445821431553
1313,0.033736684817457
1314,-0.0614425165336723
1315,-0.2522913696635368
1316,-0.309183341031341
1317,0.2033387582836513
1318,-0.3481703257162661
1319,-0.1216948457573306
1320,0.0704542511042819
1321,-0.1463325444825312
1322,1.927549330864084
1323,-0.0414196331026613
1324,-0.0605305087725281
1325,-0.1902231455102009
1326,-0.3420709492480381
1327,-0.1374225133755243
1328,-0.2865822154822962
1329,-0.2722636301974416
1330,-0.0835121880387231
1331,-0.2952711605326766
1332,-0.2975981383029574
1333,0.3411748306406553
1334,-0.2783097640827617
1335,-0.349331018260811
1336,-0.349331018260811
1337,-0.3320999489538662
1338,-0.274177681145913
1339,-0.2122675378292041
1340,-0.2861258123089937
1341,0.457752626762529
1342,0.6253137741900064
1343,-0.1786095674056849
1344,-0.2418037883731739
1345,-0.3301601485642021
1346,-0.3002325865550955
1347,-0.2166371290464593
1348,-0.2166371290464593
1349,-0.211981757604546
1350,-0.3662222658573154
1351,-0.1456761581704012
1352,-0.2120678565116503
1353,0.658716831043792
1354,0.5314967808375587
1355,0.2513788397022
1356,-0.3056503102403366
1357,-0.3485198189015063
1358,-0.3485198189015063
1359,-0.3517446723313623
1360,-0.2836224764729121
1361,-0.2916912371298094
1362,-0.2543116343354922
1363,-0.2876198976724408
1364,-0.4063795316402246
1365,-0.3193643644104594
1366,1.0955308749256876
1367,-0.3205912040108086
1368,-0.3115544289381359
1369,-0.1197499783453094
1370,-0.1893830522063507
1371,-0.3150938248241727
1372,-0.281602177089182
1373,1.075230309267143
1374,-0.1325828437425951
1375,-0.3221811767785693
1376,-0.2139243185398226
1377,0.3501733296351704
1378,-0.2888648916201345
1379,0.4916336436457714
1380,-0.2861208047494
1381,-0.2941806699060106
1382,-0.2368923719282901
1383,-0.2430980586019285
1384,-0.2430980586019285
1385,-0.1042138271337461
1386,-0.0627936599163075
1387,-0.096131286949996
1388,-0.2947442077571321
1389,-0.2911517616435884
1390,1.6971897261654778
1391,-0.2694640384312078
1392,-0.3222228047112293
1393,-0.2733121358110947
1394,-0.3351181080493842
1395,-0.2980327150144984
1396,-0.4130625409380554
1397,-0.2992349172055509
1398,-0.2903441065792248
1399,-0.3065575572255438
1400,-0.2115458158555992
1401,-0.2579060571302688
1402,0.0085961722192297
1403,0.0085961722192297
1404,-0.0041405673569824
1405,-0.3471455162749334
1406,-0.2385455111112532
1407,-0.2159064317271185
1408,0.1933692771084753
1409,-0.2689437346822086
1410,0.2922886451009691
1411,-0.3036427373263831
1412,-0.28426018313675
1413,-0.3046246794934558
1414,0.0586561761495278
1415,0.3010224870352277
1416,-0.3055617465311951
1417,-0.2180287936976964
1418,-0.2801254982719837
1419,-0.2624004141312906
1420,-0.2609164836818235
1421,-0.2808341382829821
1422,-0.2586487938156933
1423,-0.2963287095249979
1424,-0.2624004141312906
1425,-0.2624004141312906
1426,-0.2940532330017885
1427,-0.2787264285676355
1428,-0.2801254982719837
1429,-0.2205692929370269
1430,-0.2130379833293699
1431,0.363592863237871
1432,0.7024604435468137
1433,-0.3729049401959782
1434,-0.3036979844679007
1435,-0.2958108261287561
1436,0.7525805676231431
1437,0.0205289759545922
1438,-0.2722125915139185
1439,-0.3334805410036933
1440,-0.132231695154216
1441,-0.2667579397517255
1442,-0.2147961606429743
1443,-0.2667579397517255
1444,-0.2132829396383312
1445,0.1321452073620167
1446,0.2021450057931434
1447,-0.3292531358552805
1448,-0.2350239371577044
1449,0.0792952168243647
1450,-0.142170683429951
1451,-0.3199503204401407
1452,-0.0568399349172904
1453,-0.2899181176950077
1454,-0.3334869844753411
1455,-0.2855913170011189
1456,-0.3041129060953534
1457,-0.3287803824501606
1458,-0.3168725277797347
1459,-0.2655109775710952
1460,-0.3332735692534624
1461,-0.3307940027594594
1462,-0.1971463668183713
1463,-0.3025960152868646
1464,-0.3185391423581604
1465,-0.2900378205764281
1466,1.464443495237818
1467,0.0523440505984654
1468,-0.2059908677116181
1469,-0.2069607367144198
1470,-0.1843773813312435
1471,-0.1350979760378249
1472,-0.0925777850048615
1473,-0.2855861884168843
1474,-0.2624015641782461
1475,-0.1939025310280993
1476,-0.2044961672441712
1477,-0.253110453807123
1478,-0.1625971395756932
1479,-0.2731997433207579
1480,-0.1886147435057791
1481,-0.0770135820699505
1482,-0.3400832922967237
1483,-0.3413596106443873
1484,-0.3428360558651474
1485,-0.2840021680209174
1486,-0.2674641619756511
1487,-0.2483897987572999
1488,0.1983441049773392
1489,-0.3169873994998778
1490,-0.2580092528065433
1491,-0.2580092528065433
1492,-0.2873811518380461
1493,-0.0904648486690274
1494,-0.16114268919827
1495,0.1273219114295062
1496,-0.217570169049024
1497,-0.2068250601629114
1498,-0.1719863953900056
1499,-0.0492556685313855
1500,-0.2855633411369053
1501,-0.2117710192202065
1502,-0.2835697265496418
1503,-0.3107012977003177
1504,0.6539600259824584
1505,-0.1447856381424498
1506,-0.2613940829974962
1507,-0.1005328079141617
1508,-0.2979553575356403
1509,-0.1804639491334382
1510,-0.2132840390755444
1511,-0.130555872445795
1512,3.2001242913596872
1513,-0.318758961883388
1514,-0.317427543945625
1515,-0.3096330269823665
1516,-0.2902476969107664
1517,0.4487207254136666
1518,-0.0120578430856693
1519,-0.2807830644911445
1520,-0.2321665037876226
1521,-0.0767897507981541
1522,-0.2897850991690501
1523,-0.2910979598278499
1524,-0.3444143103830283
1525,-0.3174753303306642
1526,-0.3107431278500298
1527,-0.259456037091324
1528,-0.2609675741083191
1529,-0.3165681343076284
1530,-0.3061243491871136
1531,-0.3423354408447193
1532,5.161491019943158
1533,0.0123396557422966
1534,0.6270533755618163
1535,0.00012265594287609897
1536,-0.0219832055396108
1537,0.4498622505656459
1538,-0.0322362502125469
1539,0.050800830093438
1540,0.1408415281006529
1541,-0.2348719826460109
1542,0.040280903062383
1543,-0.1442037071816156
1544,-0.0747756851056618
1545,-0.321191118997005
1546,-0.3365224779887211
1547,-0.2557850687449826
1548,-0.0348313812665691
1549,0.1531402935628722
1550,-0.2034583673144806
1551,-0.3061901380720809
1552,-0.1763369975074891
1553,-0.285574521334267
1554,-0.3233397697336767
1555,-0.3188719970263191
1556,-0.2409460904587757
1557,-0.2409460904587757
1558,-0.2400953502788906
1559,-0.2852163269295414
1560,-0.2198730526530124
1561,-0.1409849636530379
1562,-0.3325888905770552
1563,-0.2317730870750819
1564,-0.2402958655225956
1565,-0.1609595660844132
1566,0.6174480462763386
1567,1.0001840961053023
1568,-0.0852938471567466
1569,-0.1001676895744748
1570,-0.1153191304534556
1571,-0.0664785071627119
1572,-0.1108066463571885
1573,-0.0867470430608517
1574,0.005947319208106
1575,0.8065256299818503
1576,-0.2981435899269781
1577,-0.2820543802468745
1578,-0.1904523040671773
1579,-0.2852416105311858
1580,-0.294630979339301
1581,-0.2202496742143847
1582,-0.3010161865282424
1583,-0.1040356930703564
1584,-0.2242395737344776
1585,-0.2848604348533553
1586,-0.293160392526799
1587,-0.3263919855895364
1588,-0.2639640338753378
1589,-0.313172952832785
1590,-0.2777858737304922
1591,-0.3516794463290279
1592,-0.2276020710347364
1593,-0.011882747498559
1594,0.9562586663163604
1595,2.8090186020512267
1596,0.075881561318427
1597,1.1681669675403177
1598,-0.2732714178387977
1599,-0.2747591030316397
1600,-0.2922765044555416
1601,-0.3236732001610943
1602,-0.2087790222618349
1603,-0.2087790222618349
1604,-0.2087790222618349
1605,-0.3914182897065911
1606,-0.3914182897065911
1607,-0.3419979826290654
1608,-0.2930142464307136
1609,-0.3152555130087348
1610,-0.2918734279361087
1611,-0.2918734279361087
1612,-0.2918734279361087
1613,-0.0902142719629336
1614,0.1285601933463186
1615,-0.0186254051392023
1616,-0.1594694311157508
1617,-0.2939173135260643
1618,1.390917319844819
1619,-0.3392387497666204
1620,-0.2512946371321886
1621,-0.2655855213275498
1622,-0.289375191123865
1623,4.249682959772018
1624,-0.2734189953303866
1625,-0.2340765450540783
1626,-0.2964700519993056
1627,-0.324629513338179
1628,-0.249123600595878
1629,-0.2612458747431373
1630,-0.2828758590700017
1631,-0.2648896624819753
1632,-0.28973641189131
1633,-0.249123600595878
1634,-0.3000827827896427
1635,-0.2886604530527547
1636,-0.2675321677967003
1637,-0.2793686181399534
1638,-0.3288978952992619
1639,-0.2946511450141696
1640,-0.2666160480735852
1641,-0.3196262068455252
1642,-0.3410143741717474
1643,-0.3283113578296178
1644,-0.3305345077029341
1645,-0.3283113578296178
1646,-0.3274606176497326
1647,-0.3349559154345042
1648,-0.2519518174381955
1649,0.5936012442292923
1650,0.5559917603935974
1651,0.5905912619968222
1652,0.6658688944720853
1653,-0.3124092497097007
1654,-0.2409548549736354
1655,-0.1445710176909341
1656,-0.2019371343909296
1657,-0.2521992192638135
1658,0.1184644435856244
1659,0.0727732794452168
1660,0.9136786394177836
1661,0.6162587528228033
1662,-0.0072476153910355
1663,0.2074084107802337
1664,-0.0072476153910355
1665,-0.3324989158632815
1666,-0.3072333820988132
1667,-0.3072333820988132
1668,0.2278754867415119
1669,0.2278754867415119
1670,0.2132857920209136
1671,0.3492004309477198
1672,-0.3246584209688007
1673,-0.269540673511612
1674,-0.2948769567834387
1675,-0.2935724832373961
1676,-0.3294831189237738
1677,-0.2104465832095155
1678,-0.219904446465618
1679,-0.2073291338079724
1680,-0.2225837822103057
1681,-0.2780349170648987
1682,-0.3302488477480364
1683,-0.2877048822652722
1684,-0.3460332743330508
1685,-0.2712819080776097
1686,2.65577815435873
1687,-0.2913166771128016
1688,-0.288088560001226
1689,-0.2950661808359581
1690,-0.3300578876302024
1691,-0.0941133185184225
1692,0.1715741586316727
1693,0.3801522638035822
1694,-0.0077701020969397
1695,0.2182481936373807
1696,-0.0181704347124577
1697,-0.0015276450891105
1698,0.0673508464000479
1699,-0.0033458873463968
1700,-0.3207999031261278
1701,-0.30669116525368
1702,-0.3330324408057931
1703,-0.2843290890783391
1704,-0.3116038840349501
1705,-0.3774317005268967
1706,-0.3164030675439716
1707,-0.2964176072751724
1708,-0.2867374044386378
1709,-0.2846198083521739
1710,-0.2364868711470916
1711,-0.2998263495379359
1712,-0.2820208329072483
1713,-0.2354345728113838
1714,-0.317108715602073
1715,-0.3164792182184027
1716,-0.2563509384877688
1717,-0.1266170331906249
1718,-0.0632428199229179
1719,-0.251160542804966
1720,-0.2973342170122049
1721,-0.2887453587996714
1722,-0.2268529593389684
1723,-0.320855599794042
1724,-0.1505983769917219
1725,-0.2960594006295577
1726,-0.3055144163250515
1727,-0.3134033495558396
1728,-0.0430303611798007
1729,-0.2101829358258254
1730,-0.314278629039647
1731,0.8414611552206298
1732,-0.2348249560760376
1733,-0.154120238330135
1734,-0.2752826943093095
1735,-0.2208054806829676
1736,-0.2706710969638078
1737,-0.266449362442101
1738,-0.270582074812948
1739,-0.2942258147764659
1740,-0.2348134901736483
1741,0.5016937399613272
1742,0.5172248206835394
1743,0.504538287295789
1744,-0.3310840568634302
1745,-0.3327743186206061
1746,2.735066218689882
1747,-0.2803815658977254
1748,-0.2862020290000072
1749,-0.3052710852685704
1750,-0.297371298344471
1751,-0.119231856954313
1752,-0.335212728907747
1753,-0.311302744248307
1754,-0.2656985815634397
1755,-0.300331671659107
1756,-0.0764687655024244
1757,-0.085603991661257
1758,-0.0605371815614416
1759,0.0120316210963284
1760,-0.0238620788437327
1761,-0.0127486559864263
1762,-0.0781832317948937
1763,-0.2837163049067311
1764,-0.2602832398229947
1765,-0.1444380505423322
1766,0.0558713504846383
1767,-0.1444380505423322
1768,-0.3365940125605374
1769,0.5176672558149295
1770,1.7378252788957145
1771,-0.1963891671808522
1772,0.5368845651704833
1773,-0.1022718353120507
1774,-0.3334714771522994
1775,-0.1623737749347054
1776,-0.2266664788372435
1777,-0.2783887962710577
1778,-0.3179684209504484
1779,-0.2939999374453618
1780,0.6080642429009532
1781,-0.1429978986548957
1782,-0.2084221306291437
1783,-0.2799660676751881
1784,-0.1523600970031947
1785,0.1557396751753987
1786,0.1248168259830054
1787,0.0799278031803697
1788,0.0210338491218936
1789,0.0191485334538884
1790,0.1721368694638005
1791,-0.0445844711708486
1792,-0.2891580085548338
1793,0.1701817169054339
1794,0.0805590740923508
1795,-0.1811762789407947
1796,-0.248986495066303
1797,-0.2538124236931179
1798,-0.3144512225076977
1799,-0.335290760826494
1800,-0.2852726725273823
1801,-0.2569048434330324
1802,-0.2937236967214557
1803,-0.2820054987429029
1804,-0.3272611596790665
1805,1.360704475599876
1806,0.7218720476647905
1807,-0.2750440881305548
1808,-0.3055471456924278
1809,-0.2721227510943135
1810,-0.3383806710886273
1811,-0.3084865535316493
1812,-0.3084865535316493
1813,-0.2254434425236394
1814,-0.2287476204843113
1815,-0.2563819109678588
1816,-0.2871364262869901
1817,-0.3167146677720592
1818,-0.2420158393875607
1819,-0.2751567673190874
1820,-0.281780628851804
1821,-0.2542783819977484
1822,-0.1600560993270773
1823,-0.0997026776772981
1824,-0.3100654734176641
1825,0.961919051144294
1826,0.3164278194020954
1827,-0.2719868864356539
1828,0.6715355409672003
1829,0.2416646500780944
1830,-0.3378539215223936
1831,-0.2793032811356096
1832,-0.3280941262315463
1833,0.0970667191490139
1834,0.1339639578567658
1835,0.1293989759200559
1836,0.0405521059650783
1837,0.04592872018239
1838,-0.3016561059654049
1839,-0.1285584995826792
1840,0.0210991782481943
1841,-0.325023459587639
1842,-0.2955361002155695
1843,-0.2555450092628161
1844,-0.1117480176618227
1845,0.3169899043354308
1846,0.3170204884994819
1847,-0.0489770769896421
1848,0.3139799221029608
1849,-0.1630515357779512
1850,-0.0608136676279099
1851,-0.3401200724625522
1852,-0.0211154279841975
1853,0.242151923483023
1854,-0.3564422432869759
1855,2.61425075106027
1856,-0.2805376465081207
1857,-0.358703082742606
1858,-0.3208097400407422
1859,0.0225829155841966
1860,-0.0703575871417269
1861,-0.1092950972493708
1862,-0.3069406040145549
1863,-0.1878120958704966
1864,-0.3020834485911036
1865,-0.3020834485911036
1866,-0.1207264718992445
1867,-0.1475022703690155
1868,0.0381779669636744
1869,1.1970598412393958
1870,-0.0472671953867501
1871,0.1178302964484902
1872,0.7556823400304057
1873,0.0381779669636744
1874,-0.1826990586765458
1875,-0.0444214905188272
1876,-0.2264608296642035
1877,-0.2501524334280401
1878,0.0795351375831233
1879,-0.3200563400119717
1880,-0.3200563400119717
1881,-0.2141321188360888
1882,-0.3045489855327031
1883,0.4577204214723752
1884,-0.2925543663810385
1885,-0.2754099262898234
1886,-0.1714055352318536
1887,-0.3343841815245395
1888,-0.3573448190932976
1889,-0.3067404156232368
1890,-0.3047267404095618
1891,0.5318453882481736
1892,0.6706425753103832
1893,0.2906561272206164
1894,0.1760666233998637
1895,0.1607629452641123
1896,0.7095341450798588
1897,1.5221433302052976
1898,-0.1377826460889918
1899,0.205011572459087
1900,-0.0397224284812108
1901,0.2031056564441388
1902,-0.223138586873203
1903,-0.2197675925313814
1904,-0.1888510269405668
1905,0.1914746849810472
1906,-0.231514213350776
1907,-0.0929231873948009
1908,0.0111584644777468
1909,0.0081666063228186
1910,-0.2118691275578311
1911,-0.2216746588024688
1912,-0.135954247635338
1913,-0.0299824270810785
1914,-0.0790309883292065
1915,-0.1459315933503529
1916,-0.2158105344647919
1917,0.0834134335067647
1918,-0.3153798645331261
1919,-0.3086574103786842
1920,-0.0065263690808859
1921,-0.1927776091602862
1922,-0.2252154080766485
1923,-0.3204501320238632
1924,-0.2993878231560228
1925,-0.33485974782033
1926,-0.2099185602170035
1927,-0.2877523876964841
1928,-0.3015187686547432
1929,-0.3395315656640304
1930,-0.3403385949391958
1931,-0.3185889434285781
1932,-0.3180531590556638
1933,-0.3127477663734607
1934,-0.2393430231919336
1935,-0.2021604936186048
1936,-0.2881989996027113
1937,-0.1445739217839144
1938,-0.3180997383220455
1939,-0.2752029388253431
1940,-0.2911705880056542
1941,0.8460418114176792
1942,0.055858913244636
1943,0.0012199280157875
1944,-0.2723265137816196
1945,0.0200417947666283
1946,-0.352348423774485
1947,-0.3567413296555896
1948,-0.271235193119166
1949,-0.3348174785665759
1950,-0.3383430437757778
1951,-0.242230746744637
1952,-0.296621735353794
1953,-0.3364540909702481
1954,-0.2530829290177206
1955,-0.3364540909702481
1956,-0.2794734084405644
1957,-0.2413800065647518
1958,-0.1961583924463338
1959,-0.3382842598262795
1960,-0.3121752840566768
1961,0.115641648025674
1962,-0.1609785105434565
1963,-0.323553336948491
1964,-0.1391679841295553
1965,-0.2236898724628116
1966,-0.1679764112619449
1967,-0.2821461751996975
1968,-0.3087952235769916
1969,-0.311414062027863
1970,0.0431520783671731
1971,-0.3324289144062203
1972,-0.3177608361825986
1973,-0.268873053188683
1974,-0.3805419542228191
1975,-0.2331918883815814
1976,-0.3418148085953288
1977,-0.3660169594118924
1978,-0.3357472945177432
1979,-0.3683261770534881
1980,-0.2992507738495914
1981,-0.2887163181190698
1982,-0.3090003828952757
1983,-0.3179679665978182
1984,0.5993630642227873
1985,0.1289403658696829
1986,0.1046177481433988
1987,-0.2002110629351517
1988,-0.1917145909761456
1989,0.4250310459287066
1990,-0.2255606959903087
1991,-0.2002110629351517
1992,-0.2354463193920236
1993,-0.1840021321737293
1994,0.1909889823940903
1995,-0.2418264713711249
1996,-0.2132171593444508
1997,-0.276539612149092
1998,-0.284952637723647
1999,-0.1999392232506505
2000,-0.1418142038934019
2001,-0.1647740936610643
2002,-0.1565085933621884
2003,-0.1634670886238308
2004,-0.3060012672600277
2005,-0.1667214207378418
2006,-0.2153992302670229
2007,-0.1361809722035031
2008,-0.2256006833564169
2009,-0.1999392232506505
2010,-0.2438034010761765
2011,-0.3240645928713929
2012,-0.3121616067333815
2013,-0.234158517149437
2014,0.1770965170548225
2015,-0.2586044533169042
2016,0.8284378399593225
2017,3.066964690545236
2018,5.146688769726881
2019,0.00018606191625449324
2020,-0.3160284739629714
2021,-0.280371942532467
2022,-0.2620031293332358
2023,-0.3287513008277455
2024,-0.2585331372980289
2025,-0.2030064076085108
2026,-0.271437321801015
2027,-0.2560991800970368
2028,-0.3069384072192332
2029,-0.3083647523277176
2030,-0.33826396160711
2031,-0.3270972484211524
2032,-0.3071701579361542
2033,-0.3238532994660926
2034,-0.3256387709594418
2035,-0.3089368869155732
2036,-0.3136246207983203
2037,-0.2646716485365613
2038,-0.3380810866916289
2039,-0.3360061950121161
2040,-0.3616284441637544
2041,-0.3047623120006318
2042,-0.2572160561217896
2043,-0.2628257318579853
2044,-0.3069384072192332
2045,-0.1430227896363175
2046,-0.0220041921243972
2047,0.0705198224144697
2048,-0.2952052815085989
2049,-0.2972334249539853
2050,-0.2618838051408528
2051,-0.0034970759703282
2052,-0.2951780710705788
2053,-0.2811973082540061
2054,0.4252062705967619
2055,-0.1646638280022597
2056,-0.1350595354811884
2057,-0.00041079498131866817
2058,-0.2377552995736477
2059,-0.256478782729202
2060,-0.2368191255578421
2061,-0.2556280425493168
2062,-0.3177999768309673
2063,-0.256478782729202
2064,-0.3232669554841704
2065,-0.3210438056108541
2066,-0.2470972634242497
2067,-0.3243750337702221
2068,-0.2359215573729597
2069,-0.3667791818794211
2070,-0.2470972634242497
2071,-0.0760746493393452
2072,1.4464606310783967
2073,-0.2800762912307545
2074,-0.3281274019851407
2075,-0.3307315383741224
2076,0.7862224422059699
2077,0.2949028887350396
2078,1.048884617593929
2079,1.0217979693915442
2080,-0.0819659395061461
2081,-0.1956334507654827
2082,-0.3346713184569961
2083,-0.3144269257960258
2084,-0.1292176673328794
2085,-0.2326440376515091
2086,-0.2808798411666356
2087,-0.3131459579295478
2088,0.0747237394006407
2089,-0.0540613678841436
2090,-0.2512651484381348
2091,-0.0454187284236394
2092,-0.3062825794373492
2093,-0.3149589512036909
2094,-0.3127358013303746
2095,-0.3127358013303746
2096,-0.1988073363250731
2097,-0.252719181859531
2098,-0.3090962778047396
2099,-0.3540728098419931
2100,-0.3319304168658999
2101,-0.3039333733109669
2102,-0.3176967011937376
2103,-0.1422485701083059
2104,0.2029896830121361
2105,0.2583284846736279
2106,-0.3235734412106393
2107,-0.1406799473721474
2108,-0.3520875891777831
2109,-0.3102648630416224
2110,-0.2270473885569953
2111,-0.3128096959249814
2112,-0.1837063384433276
2113,-0.2620030189833341
2114,-0.1142300979523423
2115,-0.1462578146298182
2116,-0.2826179467179753
2117,-0.2525683530317036
2118,-0.1902853844136115
2119,-0.1469804915724052
2120,1.1511444790652678
2121,-0.2009985660466481
2122,-0.1995844053950276
2123,-0.2591556333996704
2124,-0.0439662666254588
2125,-0.1663530587762506
2126,0.1816983354869154
2127,-0.2633605329379788
2128,-0.3056282783241767
2129,0.4294526082198063
2130,-0.3061089583885331
2131,1.487528688183291
2132,-0.3815230452679242
2133,-0.2775660901466762
2134,-0.3314454126435447
2135,-0.316294040933455
2136,0.6533880552127885
2137,-0.280237363848384
2138,-0.3157621243177272
2139,-0.1507387122151993
2140,-0.224738259927646
2141,-0.1507387122151993
2142,-0.2838795546218461
2143,-0.2295688362615618
2144,-0.2850146613805845
2145,-0.2862216225354058
2146,-0.1720205312782053
2147,-0.2782539959995046
2148,-0.2849188100441023
2149,-0.3032101587310462
2150,-0.2841549097944079
2151,-0.245515947827327
2152,-0.2885884681605529
2153,-0.3436907551009353
2154,-0.0817750992906366
2155,-0.3137591708133113
2156,-0.0526775197327805
2157,-0.2562113146601331
2158,0.2076407283733789
2159,-0.3258634993913728
2160,-0.0121785576235123
2161,0.0574308696444933
2162,0.059286606533904
2163,0.2678699667660867
2164,-0.3194510309609467
2165,-0.3355807294306868
2166,-0.3359710284990723
2167,-0.345972869658537
2168,-0.136464297448212
2169,-0.1358760384869964
2170,-0.3005455372282012
2171,-0.3141084047625481
2172,-0.2820291224766987
2173,-0.324453383370921
2174,-0.3171359339326881
2175,0.1358529337466353
2176,-0.1320531286952172
2177,-0.3044299593535396
2178,-0.3320813589767494
2179,-0.2693633412332855
2180,-0.3205885035082173
2181,-0.2969703917284204
2182,2.809820516490534
2183,2.6357186577996874
2184,2.402966103848401
2185,2.6182258860325494
2186,2.5340921781761683
2187,2.6808895338225813
2188,0.1075991176698226
2189,1.1648196740083296
2190,-0.3620480850591702
2191,0.737912571566456
2192,0.1152865872449257
2193,-0.3261589022373227
2194,-0.0942824491708887
2195,0.5794748502579824
2196,-0.2686668083193507
2197,-0.2846076479005132
2198,-0.2925599034757323
2199,-0.2076018925114039
2200,-0.3636673483912017
2201,-0.3367006414142378
2202,-0.358326203112112
2203,-0.3616406608476535
2204,-0.3379059243657974
2205,-0.2314562956695152
2206,-0.2322728012628357
2207,-0.2051213531691172
2208,-0.1564573908086385
2209,-0.2051213531691172
2210,-0.2405261497284226
2211,-0.2153627433914079
2212,-0.3030032346401566
2213,-0.0525448941303619
2214,1.09675444347741
2215,0.3232931133347011
2216,0.9638723698011818
2217,1.206806888638683
2218,0.5881296710153111
2219,0.6525274386616803
2220,0.556429302646764
2221,0.3634989843662043
2222,1.206203133779498
2223,1.3980427692244195
2224,1.1404191799341865
2225,0.4785141446513153
2226,0.3203788300847082
2227,1.1138881808678054
2228,-0.2389101504546414
2229,-0.1653286264505294
2230,-0.1742907065114121
2231,-0.1987048132219496
2232,-0.260061253099222
2233,-0.259330759473043
2234,-0.26053866550191
2235,-0.1596720985295104
2236,-0.3283684800977352
2237,-0.3559520404947688
2238,-0.2663655618658521
2239,-0.343209437640864
2240,-0.3320731491099576
2241,-0.1179793385514057
2242,-0.3497844945801188
2243,-0.3343493649868759
2244,-0.1979961732109512
2245,-0.271191490492667
2246,-0.1617471017676433
2247,-0.3559520404947688
2248,-0.2512664947995217
2249,-0.3279788063506129
2250,-0.2382181637409229
2251,-0.1935772031889354
2252,-0.0988293036067188
2253,-0.1752826022280641
2254,0.0121356354624441
2255,0.2069586975261773
2256,0.3144273457832315
2257,0.0125118834743335
2258,-0.2470371370405627
2259,-0.1201753884839417
2260,-0.0856813434225768
2261,0.1924238493042213
2262,-0.1750300688823625
2263,0.0211989009689278
2264,-0.3012544620219995
2265,0.25018595599923
2266,0.9369958269402632
2267,0.1898336391745107
2268,-0.3307754101957397
2269,-0.3407464303641899
2270,-0.3138395340616552
2271,-0.3003844794444302
2272,-0.2372352457465166
2273,-0.3400962526362417
2274,2.0630473318859988
2275,1.888537838073633
2276,1.8090881565521235
2277,1.3389290464773769
2278,3.4395507154703484
2279,2.6721966362246423
2280,-0.180236211739695
2281,-0.3258417166840371
2282,0.1845306962840442
2283,-0.3479656696950696
2284,-0.2610847514848428
2285,-0.2933470596350088
