,price,area_total,rooms,floor,distance,distance_metro,ceiling,district,stories,seller_0.0,seller_1.0,seller_2.0,seller_3.0,seller_nan,layout_1.0,layout_2.0,layout_nan,condition_0.0,condition_1.0,condition_2.0,condition_3.0,condition_nan,new_0.0,new_1.0,new_nan,material_0.0,material_1.0,material_2.0,material_3.0,material_4.0,material_5.0,material_6.0,material_nan,garbage_chute_0.0,garbage_chute_1.0,garbage_chute_nan,heating_0.0,heating_1.0,heating_2.0,heating_3.0,heating_nan
6821,-0.24800910596972658,-0.5273610933914055,1,4,-0.8525978947753049,-0.29310507438621003,0.0,5,20,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
6822,-0.07135055508357571,0.324672829478224,3,16,-0.8525978947753049,-0.29310507438621003,0.0,5,20,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
6823,-0.3173428383067643,-0.8823894313264801,1,2,-0.8525978947753049,-0.29310507438621003,0.002927638029707,5,20,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
6824,-0.2575068775227454,-0.5246340394274298,1,8,-0.8525978947753049,-0.29310507438621003,0.0,5,20,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
6825,-0.2062379066795496,-0.4245852471240747,1,6,-0.8525978947753049,-0.29310507438621003,0.0,5,20,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
6826,-0.12493850182915663,-0.0673411778432698,2,5,-0.8525978947753049,-0.29310507438621003,0.0,5,20,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
6827,-0.2480281015128326,-0.5701417524512729,1,5,-0.8525978947753049,-0.29310507438621003,0.0,5,20,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
6828,-0.11504030422746248,0.1148601151248505,3,5,-0.8525978947753049,-0.29310507438621003,0.0,5,20,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
6829,-0.3239912783938775,-0.8939794106733765,1,4,-0.8525978947753049,-0.29310507438621003,0.0,5,20,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
6830,-0.06565189215176438,0.0986682322137453,2,5,-0.8525978947753049,-0.29310507438621003,0.0,5,20,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
6831,-0.24879552145431655,-0.5246340394274298,1,6,-0.8525978947753049,-0.29310507438621003,0.0,5,20,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
6832,-0.13143345792797304,0.0059483974385746,3,16,-0.8525978947753049,-0.29310507438621003,0.0,5,20,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
6833,-0.2556073232121417,-0.5670738167418002,1,7,-0.8525978947753049,-0.29310507438621003,-0.0526138897974951,5,20,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
6834,-0.25845665467804735,0.0536718418081477,2,1,2.640154296852727,2.7755618726897704,0.0,10,3,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
6835,-0.010564817144254973,0.1525275480022638,3,8,-0.5372228041582423,-0.291494759783738,0.0,6,8,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
6836,-0.3296899413256888,-0.3332289393308917,2,5,1.809975195878454,2.263157529635124,0.0,1,19,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
6837,-0.2935984094242171,-0.3485686178782545,2,13,1.809975195878454,2.263157529635124,0.0,1,19,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
6838,1.0721811398998955,2.496089548293803,4,53,-0.9839789819887739,-0.40101292686227574,0.0,0,60,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
6839,1.6420474330810273,2.497793957021288,3,48,-0.9839789819887739,-0.40101292686227574,-0.0063292832748266,0,60,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
6840,0.6732747346731032,0.8786056659107697,2,44,-0.9839789819887739,-0.40101292686227574,0.0,0,60,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
6841,0.6732747346731032,0.8786056659107697,2,44,-0.9839789819887739,-0.40101292686227574,-0.0063292832748266,0,60,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
6842,1.7750162348232914,2.5761967584855863,4,48,-0.9839789819887739,-0.40101292686227574,-0.024843125883894,0,60,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
6843,1.0591657736745006,2.496089548293803,1,53,-0.9839789819887739,-0.40101292686227574,0.0,0,60,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
6844,0.728470084276317,0.4354593967647332,2,40,-0.9839789819887739,-0.40101292686227574,0.0,0,60,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
6845,-0.11218907320724622,0.2087730360092607,3,2,0.055563599826712974,-0.19547975161134565,-0.0063292832748266,3,13,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
6846,-0.2575068775227454,-0.3826567924279496,2,12,0.055563599826712974,-0.19547975161134565,-0.024843125883894,3,13,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
6847,-0.29732153587300053,-0.6127519706383917,1,2,0.055563599826712974,-0.19547975161134565,-0.0063292832748266,3,13,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
6848,-0.22935928174821874,-0.3792479749729801,2,9,0.055563599826712974,-0.19547975161134565,-0.0063292832748266,3,13,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
6849,-0.22935928174821874,-0.3792479749729801,2,9,0.055563599826712974,-0.19547975161134565,-0.0294715865361609,3,13,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
6850,-0.11218907320724622,0.2087730360092607,3,2,0.055563599826712974,-0.19547975161134565,-0.0063292832748266,3,13,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
6851,-0.22935928174821874,-0.3792479749729801,2,9,0.055563599826712974,-0.19547975161134565,-0.0063292832748266,3,13,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
6852,-0.29732153587300053,-0.6127519706383917,1,2,0.055563599826712974,-0.19547975161134565,-0.0294715865361609,3,13,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
6853,-0.29732153587300053,-0.6127519706383917,1,2,0.055563599826712974,-0.19547975161134565,-0.0063292832748266,3,13,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
6854,-0.2518082145909341,-0.3826567924279496,2,9,0.055563599826712974,-0.19547975161134565,-0.0063292832748266,3,13,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
6855,-0.3109405614627622,-0.638318101550663,1,4,0.055563599826712974,-0.19547975161134565,-0.0109577439270935,3,13,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
6856,-0.2926866233551273,-0.5871858397261204,1,11,0.055563599826712974,-0.19547975161134565,-0.0109577439270935,3,13,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
6857,-0.2328126714848964,-0.205398284769535,2,8,0.055563599826712974,-0.19547975161134565,-0.0063292832748266,3,13,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
6858,-0.2328126714848964,-0.205398284769535,2,10,0.055563599826712974,-0.19547975161134565,-0.0063292832748266,3,13,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
6859,-0.21476690553416056,-0.1252910745777516,2,8,0.055563599826712974,-0.19547975161134565,-0.0063292832748266,3,13,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
6860,-0.2511695844317091,-0.3809523837004648,2,9,0.055563599826712974,-0.19547975161134565,-0.0109577439270935,3,13,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
6861,-0.3334890499468964,-0.6604754150079648,1,12,0.667851150059099,-0.09017188625385447,-0.0729791166674693,5,12,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6862,-0.24231044303791527,-0.5019654033518826,2,8,-0.898501438854788,-0.3756896114643742,-0.0581680425802154,3,12,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
6863,0.027426269067820485,-0.4235626018875837,1,4,-1.2824350068466215,-0.4085081585449622,-0.0202146652316272,0,10,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6864,-0.3315894956362926,-0.5019654033518826,2,2,0.5114240839663797,0.0689948520491625,0.0,4,5,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
6865,-0.2671946045068247,-0.331524530603407,2,4,0.44971127448880116,-0.3759803627120427,-0.0433569684929615,4,14,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
6866,-0.3049957352878398,-0.4968521771694283,2,1,0.12113884760581708,-0.13855401213993135,0.0,5,9,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
6867,-0.26510509476516053,-0.1934674236771417,3,8,0.12113884760581708,-0.13855401213993135,-0.0581680425802154,5,9,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
6868,-0.30594551244314167,-0.6553621888255106,1,5,1.1752736364719125,-0.24925195831958566,0.0,11,17,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
6869,-0.28600019218180206,-0.338342165513346,2,2,1.542471134529496,-0.25396548335390473,0.0,6,13,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
6870,-0.28030152924999074,-0.3485686178782545,2,1,1.542471134529496,-0.25396548335390473,-0.0581680425802154,6,13,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
6871,-0.261305986143953,-0.3997008797027972,2,15,0.7170387264825623,-0.12279753106435469,-0.0489111212756816,7,17,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6872,-0.31259395253025485,-0.6280916491857544,1,15,0.7170387264825623,-0.12279753106435469,-0.0489111212756816,7,17,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6873,-0.31259395253025485,-0.6280916491857544,1,15,0.7170387264825623,-0.12279753106435469,0.0,7,17,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6874,-0.21571668268946245,0.0093572148935442,3,14,0.1786078851790788,-0.2509657132697859,0.0,4,17,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
6875,-0.31639306115146243,-0.5019654033518826,2,1,0.10371943851428872,-0.12466784437868415,0.0,3,9,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
6876,-0.31639306115146243,-0.5036698120793673,2,1,0.10371943851428872,-0.12466784437868415,-0.0581680425802154,3,9,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
6877,-0.261305986143953,0.0008351712561204,3,6,1.5271739614656756,-0.2261036859090508,0.0,6,8,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
6878,-0.3315894956362926,-0.7320605815623247,1,8,-0.1741082919027032,-0.1798686461596033,-0.0581680425802154,4,9,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
6879,-0.21381712837885866,0.1116217385426295,3,7,0.12842482405979097,-0.256070634214428,-0.0479854291452283,4,22,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6880,-0.24800910596972658,-0.6724062761003582,1,8,-1.2025119280611258,-0.3927321076738694,-0.0526138897974951,0,12,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
6881,-0.22901356286368885,-0.2463040942291691,3,6,-0.5606642327224277,-0.23332773613958488,0.0,6,9,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6882,-0.3664433919222335,-0.8121677917541082,1,2,-1.5295505287088773,-0.40382818173152796,0.0,0,25,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
6883,-0.3023435965549179,-0.0332530032935746,3,9,-1.5295505287088773,-0.40382818173152796,0.0,0,25,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
6884,-0.3050348091200089,-0.0128000985637575,2,12,-1.5295505287088773,-0.40382818173152796,0.0,0,25,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
6885,-0.3422465081984436,-0.4610595938922484,1,3,-1.5295505287088773,-0.40382818173152796,0.0,0,25,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
6886,-0.33849486943945806,-0.4491287327998551,1,1,-1.5295505287088773,-0.40382818173152796,0.0,0,25,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
6887,-0.332659932481404,-0.2803922687788643,2,1,-1.5295505287088773,-0.40382818173152796,0.0,0,25,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
6888,-0.31730522713141435,-0.0929073087555411,2,2,-1.5295505287088773,-0.40382818173152796,0.0,0,25,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
6889,-0.3181449821010461,-0.0502970905684222,2,1,-1.5295505287088773,-0.40382818173152796,0.0,0,25,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
6890,-0.3441223560712511,-0.5258271255366691,1,13,-1.5295505287088773,-0.40382818173152796,0.0,0,25,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
6891,-0.3154320196390986,-0.0247309596561509,2,1,-1.5295505287088773,-0.40382818173152796,0.0,0,25,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
6892,-0.35457945953775416,-0.5701417524512729,1,1,-1.5295505287088773,-0.40382818173152796,0.0,0,25,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
6893,-0.35415848031143815,-0.638318101550663,1,13,-1.5295505287088773,-0.40382818173152796,0.0,0,25,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
6894,-0.31358645066200225,0.0195836672584526,2,1,-1.5295505287088773,-0.40382818173152796,0.0,0,25,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
6895,-0.3538308831750314,-0.6076387444559375,1,2,-1.5295505287088773,-0.40382818173152796,0.0,0,25,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
6896,-0.3676049883787108,-0.715016494287477,1,1,-1.5295505287088773,-0.40382818173152796,0.0,0,25,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
6897,-0.31727635390589315,-0.1184734396678124,2,10,-1.5295505287088773,-0.40382818173152796,0.0,0,25,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
6898,-0.3191515179391488,-0.1338131182151754,2,2,-1.5295505287088773,-0.40382818173152796,0.0,0,25,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
6899,-0.32870122330701956,-0.2463040942291691,2,1,-1.5295505287088773,-0.40382818173152796,0.0,0,25,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
6900,-0.29121437378669385,0.2445656192864405,3,2,-1.5295505287088773,-0.40382818173152796,0.0,0,25,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
6901,-0.34073619156162566,-0.3826567924279496,1,1,-1.5295505287088773,-0.40382818173152796,0.0,0,25,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
6902,-0.34461794979088756,-0.4832169073495502,1,4,-1.5295505287088773,-0.40382818173152796,0.0,0,25,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
6903,-0.35369381133597827,-0.638318101550663,1,24,-1.5295505287088773,-0.40382818173152796,0.0,0,25,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
6904,-0.3490724806314259,-0.5940034746360594,1,25,-1.5295505287088773,-0.40382818173152796,0.0,0,25,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
6905,-0.3607587856923206,-0.7286517641073551,1,13,-1.5295505287088773,-0.40382818173152796,0.0,0,25,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
6906,-0.30975449874676436,-0.0690455865707544,2,3,-1.5295505287088773,-0.40382818173152796,0.0,0,25,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
6907,-0.3259043195400866,-0.3059583996911356,2,5,-1.5295505287088773,-0.40382818173152796,0.0,0,25,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
6908,-0.3024756535705911,-0.0128000985637575,2,11,-1.5295505287088773,-0.40382818173152796,0.0,0,25,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
6909,-0.34310542967106933,-0.4815124986220654,1,10,-1.5295505287088773,-0.40382818173152796,0.0,0,25,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
6910,-0.3406085795030393,-0.4610595938922484,1,6,-1.5295505287088773,-0.40382818173152796,0.0,0,25,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
6911,-0.350442572169035,-0.597412292091029,1,5,-1.5295505287088773,-0.40382818173152796,0.0,0,25,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
6912,-0.3201347272503173,-0.1184734396678124,2,2,-1.5295505287088773,-0.40382818173152796,0.0,0,25,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
6913,-0.3603269980019773,-0.7286517641073551,1,25,-1.5295505287088773,-0.40382818173152796,0.0,0,25,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
6914,-0.3568448870041233,-0.5871858397261204,1,1,-1.5295505287088773,-0.40382818173152796,0.0,0,25,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
6915,-0.3254425378871788,-0.8172810179365624,1,21,-0.6027008550723644,-0.4429146547474323,-0.024843125883894,2,23,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
6916,-0.2553512632910723,-0.471286046257157,1,22,-0.6027008550723644,-0.4429146547474323,-0.024843125883894,2,23,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
6917,-0.3273050508887258,-0.8172810179365624,1,9,-0.6027008550723644,-0.4429146547474323,-0.024843125883894,2,23,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
6918,-0.20899757918199477,-0.198580649859596,2,11,-0.6027008550723644,-0.4429146547474323,-0.024843125883894,2,23,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
6919,-0.32574456702256477,-0.8172810179365624,1,11,-0.6027008550723644,-0.4429146547474323,-0.024843125883894,2,23,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
6920,-0.20052024820463227,-0.2036938760420502,2,11,-0.6027008550723644,-0.4429146547474323,-0.024843125883894,2,23,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
6921,-0.15681340307195005,0.1116217385426295,3,4,-0.6027008550723644,-0.4429146547474323,-0.024843125883894,2,23,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
6922,-0.2571292461257974,-0.471286046257157,1,14,-0.6027008550723644,-0.4429146547474323,-0.024843125883894,2,23,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
6923,-0.3254425378871788,-0.8172810179365624,1,21,-0.6027008550723644,-0.4429146547474323,-0.024843125883894,2,23,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
6924,-0.2784257193682695,-0.6297960579132392,1,19,-0.6027008550723644,-0.4429146547474323,-0.024843125883894,2,23,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
6925,-0.20780465907493562,-0.198580649859596,2,23,-0.6027008550723644,-0.4429146547474323,-0.024843125883894,2,23,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
6926,-0.128715005754068,0.2292259407390778,3,7,-0.6027008550723644,-0.4429146547474323,0.0,2,23,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
6927,-0.19421334798256562,-0.2275555982268368,2,22,-0.6027008550723644,-0.4429146547474323,-0.024843125883894,2,23,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
6928,-0.2784257193682695,-0.6297960579132392,1,20,-0.6027008550723644,-0.4429146547474323,-0.024843125883894,2,23,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
6929,-0.15058818368523938,0.2292259407390778,3,3,-0.6027008550723644,-0.4429146547474323,-0.024843125883894,2,23,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
6930,-0.11185095253995875,0.2292259407390778,3,11,-0.6027008550723644,-0.4429146547474323,-0.024843125883894,2,23,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
6931,-0.3296899413256888,-0.3485686178782545,2,3,1.7040269392977214,0.4427276240763509,-0.0433569684929615,11,17,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
6932,-0.31449350684085864,-0.1099513960303887,2,13,1.7040269392977214,0.4427276240763509,0.0,11,17,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
6933,-0.31449350684085864,-0.1099513960303887,2,12,1.7040269392977214,0.4427276240763509,0.0,11,17,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
6934,-0.3629321417612548,-0.5849701083803901,1,4,1.7040269392977214,0.4427276240763509,0.0,11,17,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
